time,partida,jogador,status_
Corinthians,699367,108342,TITULAR
Corinthians,699367,236099,TITULAR
Corinthians,699367,157983,TITULAR
Corinthians,699367,270562,TITULAR
Corinthians,699367,266666,TITULAR
Corinthians,699367,304533,TITULAR
Corinthians,699367,193634,TITULAR
Corinthians,699367,272319,SUBSTITUTO
Corinthians,699367,234070,SUBSTITUTO
Corinthians,699367,233416,SUBSTITUTO
Corinthians,699367,139718,SUBSTITUTO
Corinthians,699367,250904,SUBSTITUTO
Corinthians,699367,143702,RESERVA
Corinthians,699367,287774,RESERVA
Corinthians,699367,271773,RESERVA
Corinthians,699367,338898,RESERVA
Corinthians,699367,276051,RESERVA
Corinthians,699367,276741,RESERVA
Corinthians,699367,272533,RESERVA
Palmeiras,699368,198983,TITULAR
Palmeiras,699368,252609,TITULAR
Palmeiras,699368,254007,TITULAR
Palmeiras,699368,118395,TITULAR
Palmeiras,699368,286406,TITULAR
Palmeiras,699368,301520,TITULAR
Palmeiras,699368,289907,TITULAR
Palmeiras,699368,178927,TITULAR
Palmeiras,699368,311743,TITULAR
Palmeiras,699368,236321,TITULAR
Palmeiras,699368,346612,TITULAR
Palmeiras,699368,301544,SUBSTITUTO
Palmeiras,699368,236314,SUBSTITUTO
Palmeiras,699368,185994,SUBSTITUTO
Palmeiras,699368,376481,SUBSTITUTO
Palmeiras,699368,314545,SUBSTITUTO
Palmeiras,699368,158275,RESERVA
Palmeiras,699368,95558,RESERVA
Palmeiras,699368,307934,RESERVA
Palmeiras,699368,361429,RESERVA
Palmeiras,699368,332353,RESERVA
Palmeiras,699368,201622,RESERVA
Palmeiras,699368,307933,RESERVA
Internacional,699368,184206,TITULAR
Internacional,699368,76818,TITULAR
Internacional,699368,254145,TITULAR
Internacional,699368,173588,TITULAR
Internacional,699368,242711,TITULAR
Internacional,699368,289046,TITULAR
Internacional,699368,188485,TITULAR
Internacional,699368,213239,TITULAR
Internacional,699368,197052,TITULAR
Internacional,699368,11632,TITULAR
Internacional,699368,288887,TITULAR
Internacional,699368,323704,SUBSTITUTO
Internacional,699368,338953,SUBSTITUTO
Internacional,699368,290441,SUBSTITUTO
Internacional,699368,361391,SUBSTITUTO
Internacional,699368,337099,SUBSTITUTO
Internacional,699368,216371,RESERVA
Internacional,699368,158918,RESERVA
Internacional,699368,295006,RESERVA
Internacional,699368,361399,RESERVA
Internacional,699368,285029,RESERVA
Internacional,699368,140271,RESERVA
Internacional,699368,257387,RESERVA
Flamengo,699364,215388,TITULAR
Flamengo,699364,145405,TITULAR
Flamengo,699364,236111,TITULAR
Flamengo,699364,203077,TITULAR
Flamengo,699364,188368,TITULAR
Flamengo,699364,251889,TITULAR
Flamengo,699364,223437,TITULAR
Flamengo,699364,202533,TITULAR
Flamengo,699364,235017,TITULAR
Flamengo,699364,198940,TITULAR
Flamengo,699364,201683,TITULAR
Flamengo,699364,210135,SUBSTITUTO
Flamengo,699364,322658,SUBSTITUTO
Flamengo,699364,234765,SUBSTITUTO
Flamengo,699364,334382,SUBSTITUTO
Flamengo,699364,179767,RESERVA
Flamengo,699364,357117,RESERVA
Flamengo,699364,98398,RESERVA
Flamengo,699364,252316,RESERVA
Flamengo,699364,315201,RESERVA
Flamengo,699364,332354,RESERVA
Flamengo,699364,246711,RESERVA
Flamengo,699364,329267,RESERVA
São Paulo,699364,199013,TITULAR
São Paulo,699364,201531,TITULAR
São Paulo,699364,295071,TITULAR
São Paulo,699364,245291,TITULAR
São Paulo,699364,319168,TITULAR
São Paulo,699364,199012,TITULAR
São Paulo,699364,300103,TITULAR
São Paulo,699364,235894,TITULAR
São Paulo,699364,162558,TITULAR
São Paulo,699364,227241,TITULAR
São Paulo,699364,190483,TITULAR
São Paulo,699364,296573,SUBSTITUTO
São Paulo,699364,297074,SUBSTITUTO
São Paulo,699364,270578,SUBSTITUTO
São Paulo,699364,256044,SUBSTITUTO
São Paulo,699364,285010,RESERVA
São Paulo,699364,270889,RESERVA
São Paulo,699364,266664,RESERVA
São Paulo,699364,228493,RESERVA
São Paulo,699364,297078,RESERVA
São Paulo,699364,198844,RESERVA
São Paulo,699364,301516,RESERVA
São Paulo,699364,376664,RESERVA
Botafogo,699362,164262,TITULAR
Botafogo,699362,204602,TITULAR
Botafogo,699362,266281,TITULAR
Botafogo,699362,301595,TITULAR
Botafogo,699362,359977,TITULAR
Botafogo,699362,198302,TITULAR
Botafogo,699362,235893,TITULAR
Botafogo,699362,301780,TITULAR
Botafogo,699362,304215,TITULAR
Botafogo,699362,304659,TITULAR
Botafogo,699362,269843,TITULAR
Botafogo,699362,194929,SUBSTITUTO
Botafogo,699362,192234,SUBSTITUTO
Botafogo,699362,177219,SUBSTITUTO
Botafogo,699362,202374,SUBSTITUTO
Botafogo,699362,381139,RESERVA
Botafogo,699362,202784,RESERVA
Botafogo,699362,314825,RESERVA
Botafogo,699362,233241,RESERVA
Botafogo,699362,254380,RESERVA
Botafogo,699362,357363,RESERVA
Botafogo,699362,157259,RESERVA
Atlético-GO,699362,224106,TITULAR
Atlético-GO,699362,201716,TITULAR
Atlético-GO,699362,218909,TITULAR
Atlético-GO,699362,256866,TITULAR
Atlético-GO,699362,234012,TITULAR
Atlético-GO,699362,269852,TITULAR
Atlético-GO,699362,303072,TITULAR
Atlético-GO,699362,309505,TITULAR
Atlético-GO,699362,252610,TITULAR
Atlético-GO,699362,358753,TITULAR
Atlético-GO,699362,218924,TITULAR
Atlético-GO,699362,197533,SUBSTITUTO
Atlético-GO,699362,101504,SUBSTITUTO
Atlético-GO,699362,34580,SUBSTITUTO
Atlético-GO,699362,379288,SUBSTITUTO
Atlético-GO,699362,311037,RESERVA
Atlético-GO,699362,233429,RESERVA
Atlético-GO,699362,302153,RESERVA
Atlético-GO,699362,235853,RESERVA
Atlético-GO,699362,303003,RESERVA
Atlético-GO,699362,338050,RESERVA
Atlético-GO,699362,304351,RESERVA
Fluminense,699375,158382,TITULAR
Fluminense,699375,48735,TITULAR
Fluminense,699375,198968,TITULAR
Fluminense,699375,77641,TITULAR
Fluminense,699375,146162,TITULAR
Fluminense,699375,175902,TITULAR
Fluminense,699375,307946,TITULAR
Fluminense,699375,304216,TITULAR
Fluminense,699375,165749,TITULAR
Fluminense,699375,239566,TITULAR
Fluminense,699375,297070,TITULAR
Fluminense,699375,196842,SUBSTITUTO
Fluminense,699375,222955,SUBSTITUTO
Fluminense,699375,312741,SUBSTITUTO
Fluminense,699375,127502,SUBSTITUTO
Fluminense,699375,380447,RESERVA
Fluminense,699375,182301,RESERVA
Fluminense,699375,336386,RESERVA
Fluminense,699375,187032,RESERVA
Fluminense,699375,207912,RESERVA
Fluminense,699375,361432,RESERVA
Fluminense,699375,315455,RESERVA
Fluminense,699375,271557,RESERVA
Vasco da Gama,699375,205464,TITULAR
Vasco da Gama,699375,200660,TITULAR
Vasco da Gama,699375,124025,TITULAR
Vasco da Gama,699375,287862,TITULAR
Vasco da Gama,699375,234842,TITULAR
Vasco da Gama,699375,297055,TITULAR
Vasco da Gama,699375,346179,TITULAR
Vasco da Gama,699375,34390,TITULAR
Vasco da Gama,699375,176895,TITULAR
Vasco da Gama,699375,219005,TITULAR
Vasco da Gama,699375,198111,TITULAR
Vasco da Gama,699375,290090,SUBSTITUTO
Vasco da Gama,699375,357719,SUBSTITUTO
Vasco da Gama,699375,269924,SUBSTITUTO
Vasco da Gama,699375,301209,SUBSTITUTO
Vasco da Gama,699375,238451,RESERVA
Vasco da Gama,699375,43711,RESERVA
Vasco da Gama,699375,198108,RESERVA
Vasco da Gama,699375,287946,RESERVA
Vasco da Gama,699375,315293,RESERVA
Vasco da Gama,699375,234080,RESERVA
Vasco da Gama,699375,379268,RESERVA
Grêmio,699376,195663,TITULAR
Grêmio,699376,314603,TITULAR
Grêmio,699376,155584,TITULAR
Grêmio,699376,360186,TITULAR
Grêmio,699376,213260,TITULAR
Grêmio,699376,204873,TITULAR
Grêmio,699376,238449,TITULAR
Grêmio,699376,321356,TITULAR
Grêmio,699376,152014,TITULAR
Grêmio,699376,194039,TITULAR
Grêmio,699376,366004,TITULAR
Grêmio,699376,122463,SUBSTITUTO
Grêmio,699376,214192,SUBSTITUTO
Grêmio,699376,213879,SUBSTITUTO
Grêmio,699376,362784,SUBSTITUTO
Grêmio,699376,359383,SUBSTITUTO
Grêmio,699376,333863,SUBSTITUTO
Grêmio,699376,255639,RESERVA
Grêmio,699376,309456,RESERVA
Grêmio,699376,364156,RESERVA
Grêmio,699376,146109,RESERVA
Grêmio,699376,363226,RESERVA
Grêmio,699376,223125,RESERVA
Cuiabá,699376,196851,TITULAR
Cuiabá,699376,200943,TITULAR
Cuiabá,699376,194566,TITULAR
Cuiabá,699376,157743,TITULAR
Cuiabá,699376,319522,TITULAR
Cuiabá,699376,280678,TITULAR
Cuiabá,699376,325101,TITULAR
Cuiabá,699376,201942,TITULAR
Cuiabá,699376,198389,TITULAR
Cuiabá,699376,198610,TITULAR
Cuiabá,699376,287035,TITULAR
Cuiabá,699376,338674,SUBSTITUTO
Cuiabá,699376,234713,SUBSTITUTO
Cuiabá,699376,235996,SUBSTITUTO
Cuiabá,699376,222200,SUBSTITUTO
Cuiabá,699376,306512,SUBSTITUTO
Cuiabá,699376,335536,SUBSTITUTO
Cuiabá,699376,357272,RESERVA
Cuiabá,699376,198595,RESERVA
Cuiabá,699376,346901,RESERVA
Cuiabá,699376,289788,RESERVA
Cuiabá,699376,381535,RESERVA
Cuiabá,699376,345885,RESERVA
Red Bull Bragantino,699378,239368,TITULAR
Red Bull Bragantino,699378,266676,TITULAR
Red Bull Bragantino,699378,204133,TITULAR
Red Bull Bragantino,699378,229555,TITULAR
Red Bull Bragantino,699378,311087,TITULAR
Red Bull Bragantino,699378,283201,TITULAR
Red Bull Bragantino,699378,279941,TITULAR
Red Bull Bragantino,699378,357358,TITULAR
Red Bull Bragantino,699378,199680,TITULAR
Red Bull Bragantino,699378,287903,TITULAR
Red Bull Bragantino,699378,319950,TITULAR
Red Bull Bragantino,699378,333314,SUBSTITUTO
Red Bull Bragantino,699378,302628,SUBSTITUTO
Red Bull Bragantino,699378,198597,SUBSTITUTO
Red Bull Bragantino,699378,285233,SUBSTITUTO
Red Bull Bragantino,699378,224731,SUBSTITUTO
Red Bull Bragantino,699378,357357,RESERVA
Red Bull Bragantino,699378,287018,RESERVA
Red Bull Bragantino,699378,216107,RESERVA
Red Bull Bragantino,699378,266667,RESERVA
Red Bull Bragantino,699378,296900,RESERVA
Red Bull Bragantino,699378,353186,RESERVA
Red Bull Bragantino,699378,311189,RESERVA
Corinthians,699378,108347,TITULAR
Corinthians,699378,276051,TITULAR
Corinthians,699378,251963,TITULAR
Corinthians,699378,303591,TITULAR
Corinthians,699378,272533,TITULAR
Corinthians,699378,270562,TITULAR
Corinthians,699378,272319,TITULAR
Corinthians,699378,236099,TITULAR
Corinthians,699378,234070,TITULAR
Corinthians,699378,143702,TITULAR
Corinthians,699378,157983,TITULAR
Corinthians,699378,304533,SUBSTITUTO
Corinthians,699378,338898,SUBSTITUTO
Corinthians,699378,139718,SUBSTITUTO
Corinthians,699378,266666,SUBSTITUTO
Corinthians,699378,193634,SUBSTITUTO
Corinthians,699378,276741,RESERVA
Corinthians,699378,282093,RESERVA
Corinthians,699378,339953,RESERVA
Corinthians,699378,271773,RESERVA
Corinthians,699378,287774,RESERVA
Corinthians,699378,250904,RESERVA
Corinthians,699378,108342,RESERVA
Atlético-MG,699372,223953,TITULAR
Atlético-MG,699372,187396,TITULAR
Atlético-MG,699372,152706,TITULAR
Atlético-MG,699372,207269,TITULAR
Atlético-MG,699372,184717,TITULAR
Atlético-MG,699372,262111,TITULAR
Atlético-MG,699372,201547,TITULAR
Atlético-MG,699372,241988,TITULAR
Atlético-MG,699372,205074,TITULAR
Atlético-MG,699372,124068,TITULAR
Atlético-MG,699372,258271,TITULAR
Atlético-MG,699372,199024,SUBSTITUTO
Atlético-MG,699372,212879,SUBSTITUTO
Atlético-MG,699372,268472,SUBSTITUTO
Atlético-MG,699372,359420,SUBSTITUTO
Atlético-MG,699372,169773,SUBSTITUTO
Atlético-MG,699372,338970,RESERVA
Atlético-MG,699372,253821,RESERVA
Atlético-MG,699372,302601,RESERVA
Atlético-MG,699372,359418,RESERVA
Atlético-MG,699372,318189,RESERVA
Atlético-MG,699372,101283,RESERVA
Atlético-MG,699372,98428,RESERVA
Cruzeiro,699372,276217,TITULAR
Cruzeiro,699372,286558,TITULAR
Cruzeiro,699372,203887,TITULAR
Cruzeiro,699372,229121,TITULAR
Cruzeiro,699372,212077,TITULAR
Cruzeiro,699372,240051,TITULAR
Cruzeiro,699372,108103,TITULAR
Cruzeiro,699372,157285,TITULAR
Cruzeiro,699372,237998,TITULAR
Cruzeiro,699372,228398,TITULAR
Cruzeiro,699372,216098,TITULAR
Cruzeiro,699372,297072,SUBSTITUTO
Cruzeiro,699372,319270,SUBSTITUTO
Cruzeiro,699372,229019,SUBSTITUTO
Cruzeiro,699372,271683,SUBSTITUTO
Cruzeiro,699372,279454,SUBSTITUTO
Cruzeiro,699372,241245,RESERVA
Cruzeiro,699372,176810,RESERVA
Cruzeiro,699372,363213,RESERVA
Cruzeiro,699372,380102,RESERVA
Cruzeiro,699372,197051,RESERVA
Cruzeiro,699372,317233,RESERVA
Cruzeiro,699372,361949,RESERVA
Athletico-PR,699370,301748,TITULAR
Athletico-PR,699370,201702,TITULAR
Athletico-PR,699370,283147,TITULAR
Athletico-PR,699370,309499,TITULAR
Athletico-PR,699370,187848,TITULAR
Athletico-PR,699370,165692,TITULAR
Athletico-PR,699370,178486,TITULAR
Athletico-PR,699370,253796,TITULAR
Athletico-PR,699370,241466,TITULAR
Athletico-PR,699370,252197,TITULAR
Athletico-PR,699370,274442,TITULAR
Athletico-PR,699370,169078,SUBSTITUTO
Athletico-PR,699370,189900,SUBSTITUTO
Athletico-PR,699370,287788,SUBSTITUTO
Athletico-PR,699370,296574,SUBSTITUTO
Athletico-PR,699370,315789,SUBSTITUTO
Athletico-PR,699370,322656,RESERVA
Athletico-PR,699370,196879,RESERVA
Athletico-PR,699370,285755,RESERVA
Athletico-PR,699370,322655,RESERVA
Athletico-PR,699370,301225,RESERVA
Athletico-PR,699370,310822,RESERVA
Athletico-PR,699370,383950,RESERVA
Internacional,699370,184206,TITULAR
Internacional,699370,337099,TITULAR
Internacional,699370,254145,TITULAR
Internacional,699370,173588,TITULAR
Internacional,699370,140271,TITULAR
Internacional,699370,289046,TITULAR
Internacional,699370,290441,TITULAR
Internacional,699370,188485,TITULAR
Internacional,699370,197052,TITULAR
Internacional,699370,11632,TITULAR
Internacional,699370,288887,TITULAR
Internacional,699370,338953,SUBSTITUTO
Internacional,699370,295006,SUBSTITUTO
Internacional,699370,213239,SUBSTITUTO
Internacional,699370,242711,SUBSTITUTO
Internacional,699370,361391,SUBSTITUTO
Internacional,699370,76818,RESERVA
Internacional,699370,257387,RESERVA
Internacional,699370,285029,RESERVA
Internacional,699370,323704,RESERVA
Internacional,699370,361399,RESERVA
Internacional,699370,216371,RESERVA
Palmeiras,699377,198983,TITULAR
Palmeiras,699377,158275,TITULAR
Palmeiras,699377,252609,TITULAR
Palmeiras,699377,118395,TITULAR
Palmeiras,699377,286406,TITULAR
Palmeiras,699377,301520,TITULAR
Palmeiras,699377,254007,TITULAR
Palmeiras,699377,178927,TITULAR
Palmeiras,699377,311743,TITULAR
Palmeiras,699377,236314,TITULAR
Palmeiras,699377,346612,TITULAR
Palmeiras,699377,376481,SUBSTITUTO
Palmeiras,699377,301544,SUBSTITUTO
Palmeiras,699377,185994,SUBSTITUTO
Palmeiras,699377,314545,RESERVA
Palmeiras,699377,307934,RESERVA
Palmeiras,699377,361429,RESERVA
Palmeiras,699377,332351,RESERVA
Palmeiras,699377,95558,RESERVA
Palmeiras,699377,307933,RESERVA
Palmeiras,699377,201622,RESERVA
Flamengo,699377,215388,TITULAR
Flamengo,699377,145405,TITULAR
Flamengo,699377,236111,TITULAR
Flamengo,699377,203077,TITULAR
Flamengo,699377,188368,TITULAR
Flamengo,699377,179767,TITULAR
Flamengo,699377,223437,TITULAR
Flamengo,699377,202533,TITULAR
Flamengo,699377,246711,TITULAR
Flamengo,699377,201683,TITULAR
Flamengo,699377,234765,TITULAR
Flamengo,699377,210135,SUBSTITUTO
Flamengo,699377,235017,SUBSTITUTO
Flamengo,699377,251889,SUBSTITUTO
Flamengo,699377,315201,RESERVA
Flamengo,699377,254032,RESERVA
Flamengo,699377,357117,RESERVA
Flamengo,699377,334382,RESERVA
Flamengo,699377,334379,RESERVA
Flamengo,699377,252316,RESERVA
Flamengo,699377,98398,RESERVA
Flamengo,699377,332354,RESERVA
Flamengo,699377,322658,RESERVA
Vitória,699379,287941,TITULAR
Vitória,699379,286201,TITULAR
Vitória,699379,171198,TITULAR
Vitória,699379,286841,TITULAR
Vitória,699379,201498,TITULAR
Vitória,699379,236307,TITULAR
Vitória,699379,186589,TITULAR
Vitória,699379,141626,TITULAR
Vitória,699379,313111,TITULAR
Vitória,699379,270260,TITULAR
Vitória,699379,218972,TITULAR
Vitória,699379,251863,SUBSTITUTO
Vitória,699379,276387,SUBSTITUTO
Vitória,699379,169863,SUBSTITUTO
Vitória,699379,216209,SUBSTITUTO
Vitória,699379,108392,SUBSTITUTO
Vitória,699379,335241,RESERVA
Vitória,699379,269826,RESERVA
Vitória,699379,73101,RESERVA
Vitória,699379,198531,RESERVA
Vitória,699379,340094,RESERVA
Vitória,699379,254373,RESERVA
Vitória,699379,191639,RESERVA
Bahia,699379,191997,TITULAR
Bahia,699379,200303,TITULAR
Bahia,699379,336604,TITULAR
Bahia,699379,304757,TITULAR
Bahia,699379,164756,TITULAR
Bahia,699379,299932,TITULAR
Bahia,699379,269910,TITULAR
Bahia,699379,199017,TITULAR
Bahia,699379,260392,TITULAR
Bahia,699379,218938,TITULAR
Bahia,699379,269675,TITULAR
Bahia,699379,217415,SUBSTITUTO
Bahia,699379,199087,SUBSTITUTO
Bahia,699379,167845,SUBSTITUTO
Bahia,699379,219158,SUBSTITUTO
Bahia,699379,314835,SUBSTITUTO
Bahia,699379,252973,RESERVA
Bahia,699379,191411,RESERVA
Bahia,699379,219090,RESERVA
Bahia,699379,198512,RESERVA
Bahia,699379,202554,RESERVA
Bahia,699379,198761,RESERVA
Bahia,699379,315681,RESERVA
Atlético-GO,699371,224106,TITULAR
Atlético-GO,699371,257335,TITULAR
Atlético-GO,699371,218909,TITULAR
Atlético-GO,699371,256866,TITULAR
Atlético-GO,699371,234012,TITULAR
Atlético-GO,699371,269852,TITULAR
Atlético-GO,699371,304351,TITULAR
Atlético-GO,699371,309505,TITULAR
Atlético-GO,699371,252610,TITULAR
Atlético-GO,699371,218924,TITULAR
Atlético-GO,699371,358753,TITULAR
Atlético-GO,699371,235853,SUBSTITUTO
Atlético-GO,699371,303072,SUBSTITUTO
Atlético-GO,699371,303003,SUBSTITUTO
Atlético-GO,699371,203967,SUBSTITUTO
Atlético-GO,699371,379288,SUBSTITUTO
Atlético-GO,699371,311037,RESERVA
Atlético-GO,699371,233429,RESERVA
Atlético-GO,699371,101504,RESERVA
Atlético-GO,699371,201716,RESERVA
Atlético-GO,699371,302153,RESERVA
Atlético-GO,699371,34580,RESERVA
São Paulo,699371,199013,TITULAR
São Paulo,699371,201531,TITULAR
São Paulo,699371,228493,TITULAR
São Paulo,699371,295071,TITULAR
São Paulo,699371,319168,TITULAR
São Paulo,699371,199012,TITULAR
São Paulo,699371,300103,TITULAR
São Paulo,699371,235894,TITULAR
São Paulo,699371,162558,TITULAR
São Paulo,699371,270578,TITULAR
São Paulo,699371,190483,TITULAR
São Paulo,699371,266664,SUBSTITUTO
São Paulo,699371,227241,SUBSTITUTO
São Paulo,699371,301516,SUBSTITUTO
São Paulo,699371,296573,SUBSTITUTO
São Paulo,699371,270889,SUBSTITUTO
São Paulo,699371,297074,RESERVA
São Paulo,699371,198844,RESERVA
São Paulo,699371,297078,RESERVA
São Paulo,699371,256044,RESERVA
São Paulo,699371,245291,RESERVA
São Paulo,699371,285010,RESERVA
São Paulo,699371,376664,RESERVA
Botafogo,699373,164262,TITULAR
Botafogo,699373,204602,TITULAR
Botafogo,699373,266281,TITULAR
Botafogo,699373,301595,TITULAR
Botafogo,699373,359977,TITULAR
Botafogo,699373,234016,TITULAR
Botafogo,699373,194929,TITULAR
Botafogo,699373,301780,TITULAR
Botafogo,699373,269843,TITULAR
Botafogo,699373,202374,TITULAR
Botafogo,699373,177219,TITULAR
Botafogo,699373,202784,SUBSTITUTO
Botafogo,699373,104899,SUBSTITUTO
Botafogo,699373,314825,SUBSTITUTO
Botafogo,699373,254380,SUBSTITUTO
Botafogo,699373,174782,SUBSTITUTO
Botafogo,699373,192234,RESERVA
Botafogo,699373,304215,RESERVA
Botafogo,699373,235893,RESERVA
Botafogo,699373,233826,RESERVA
Botafogo,699373,301543,RESERVA
Botafogo,699373,222631,RESERVA
Botafogo,699373,233241,RESERVA
Juventude,699373,155156,TITULAR
Juventude,699373,312657,TITULAR
Juventude,699373,270376,TITULAR
Juventude,699373,304538,TITULAR
Juventude,699373,285280,TITULAR
Juventude,699373,36805,TITULAR
Juventude,699373,252315,TITULAR
Juventude,699373,318130,TITULAR
Juventude,699373,271407,TITULAR
Juventude,699373,198580,TITULAR
Juventude,699373,248584,TITULAR
Juventude,699373,205451,SUBSTITUTO
Juventude,699373,359217,SUBSTITUTO
Juventude,699373,349018,SUBSTITUTO
Juventude,699373,304363,SUBSTITUTO
Juventude,699373,163467,SUBSTITUTO
Juventude,699373,379367,RESERVA
Juventude,699373,318151,RESERVA
Juventude,699373,186696,RESERVA
Juventude,699373,304530,RESERVA
Juventude,699373,354799,RESERVA
Juventude,699373,348314,RESERVA
Vasco da Gama,699385,205464,TITULAR
Vasco da Gama,699385,200660,TITULAR
Vasco da Gama,699385,147341,TITULAR
Vasco da Gama,699385,287862,TITULAR
Vasco da Gama,699385,234842,TITULAR
Vasco da Gama,699385,84877,TITULAR
Vasco da Gama,699385,297055,TITULAR
Vasco da Gama,699385,269924,TITULAR
Vasco da Gama,699385,176895,TITULAR
Vasco da Gama,699385,219005,TITULAR
Vasco da Gama,699385,357719,TITULAR
Vasco da Gama,699385,124025,SUBSTITUTO
Vasco da Gama,699385,34390,SUBSTITUTO
Vasco da Gama,699385,315293,SUBSTITUTO
Vasco da Gama,699385,346179,SUBSTITUTO
Vasco da Gama,699385,301209,SUBSTITUTO
Vasco da Gama,699385,379268,RESERVA
Vasco da Gama,699385,352649,RESERVA
Vasco da Gama,699385,238451,RESERVA
Vasco da Gama,699385,287946,RESERVA
Vasco da Gama,699385,198111,RESERVA
Vasco da Gama,699385,198108,RESERVA
Vasco da Gama,699385,234080,RESERVA
Criciúma,699385,186558,TITULAR
Criciúma,699385,138701,TITULAR
Criciúma,699385,198592,TITULAR
Criciúma,699385,214399,TITULAR
Criciúma,699385,292396,TITULAR
Criciúma,699385,285000,TITULAR
Criciúma,699385,211347,TITULAR
Criciúma,699385,198569,TITULAR
Criciúma,699385,131532,TITULAR
Criciúma,699385,121921,TITULAR
Criciúma,699385,201728,TITULAR
Criciúma,699385,158647,SUBSTITUTO
Criciúma,699385,149034,SUBSTITUTO
Criciúma,699385,357362,SUBSTITUTO
Criciúma,699385,87174,SUBSTITUTO
Criciúma,699385,233577,SUBSTITUTO
Criciúma,699385,253276,RESERVA
Criciúma,699385,358772,RESERVA
Criciúma,699385,318105,RESERVA
Criciúma,699385,240556,RESERVA
Criciúma,699385,275424,RESERVA
Criciúma,699385,228399,RESERVA
Criciúma,699385,156342,RESERVA
Cuiabá,699383,196851,TITULAR
Cuiabá,699383,200943,TITULAR
Cuiabá,699383,194566,TITULAR
Cuiabá,699383,157743,TITULAR
Cuiabá,699383,319522,TITULAR
Cuiabá,699383,280678,TITULAR
Cuiabá,699383,325101,TITULAR
Cuiabá,699383,201942,TITULAR
Cuiabá,699383,198389,TITULAR
Cuiabá,699383,306512,TITULAR
Cuiabá,699383,287035,TITULAR
Cuiabá,699383,357272,SUBSTITUTO
Cuiabá,699383,234713,SUBSTITUTO
Cuiabá,699383,345885,SUBSTITUTO
Cuiabá,699383,222200,SUBSTITUTO
Cuiabá,699383,335536,SUBSTITUTO
Cuiabá,699383,381535,RESERVA
Cuiabá,699383,289788,RESERVA
Cuiabá,699383,338674,RESERVA
